   2.9843981e-02   3.0234206e-02   2.9684418e-02  -1.2704499e+00  -1.3493385e+00  -1.3557629e-01   2.8058565e-02
   2.8058565e-02   2.9843981e-02   3.0234206e-02   9.8457027e-01  -1.2704499e+00  -1.3493385e+00   2.6310137e-02
   2.6310137e-02   2.8058565e-02   2.9843981e-02  -4.4880614e-02   9.8457027e-01  -1.2704499e+00   2.5202082e-02
   2.5202082e-02   2.6310137e-02   2.8058565e-02  -7.9894452e-01  -4.4880614e-02   9.8457027e-01   2.3727065e-02
   2.3727065e-02   2.5202082e-02   2.6310137e-02  -7.6517243e-01  -7.9894452e-01  -4.4880614e-02   2.1570147e-02
   2.1570147e-02   2.3727065e-02   2.5202082e-02   8.6173490e-01  -7.6517243e-01  -7.9894452e-01   1.9713690e-02
   1.9713690e-02   2.1570147e-02   2.3727065e-02  -5.6225124e-02   8.6173490e-01  -7.6517243e-01   1.8465857e-02
   1.8465857e-02   1.9713690e-02   2.1570147e-02   5.1347817e-01  -5.6225124e-02   8.6173490e-01   1.7588607e-02
   1.7588607e-02   1.8465857e-02   1.9713690e-02   3.9668087e-01   5.1347817e-01  -5.6225124e-02   1.7266312e-02
   1.7266312e-02   1.7588607e-02   1.8465857e-02   7.5621897e-01   3.9668087e-01   5.1347817e-01   1.7561976e-02
   1.7561976e-02   1.7266312e-02   1.7588607e-02   4.0048602e-01   7.5621897e-01   3.9668087e-01   1.8389455e-02
   1.8389455e-02   1.7561976e-02   1.7266312e-02  -1.3413807e+00   4.0048602e-01   7.5621897e-01   1.8564917e-02
   1.8564917e-02   1.8389455e-02   1.7561976e-02   3.7504102e-01  -1.3413807e+00   4.0048602e-01   1.8199992e-02
   1.8199992e-02   1.8564917e-02   1.8389455e-02   1.1251618e+00   3.7504102e-01  -1.3413807e+00   1.8644169e-02
   1.8644169e-02   1.8199992e-02   1.8564917e-02   7.2864159e-01   1.1251618e+00   3.7504102e-01   1.9964174e-02
   1.9964174e-02   1.8644169e-02   1.8199992e-02  -2.3774543e+00   7.2864159e-01   1.1251618e+00   2.0179920e-02
   2.0179920e-02   1.9964174e-02   1.8644169e-02  -2.7378242e-01  -2.3774543e+00   7.2864159e-01   1.8970858e-02
   1.8970858e-02   2.0179920e-02   1.9964174e-02  -3.2293992e-01  -2.7378242e-01  -2.3774543e+00   1.7572716e-02
   1.7572716e-02   1.8970858e-02   2.0179920e-02   3.1798792e-01  -3.2293992e-01  -2.7378242e-01   1.6332178e-02
   1.6332178e-02   1.7572716e-02   1.8970858e-02  -5.1117221e-01   3.1798792e-01  -3.2293992e-01   1.5117143e-02
   1.5117143e-02   1.6332178e-02   1.7572716e-02  -2.0413453e-03  -5.1117221e-01   3.1798792e-01   1.3776922e-02
   1.3776922e-02   1.5117143e-02   1.6332178e-02   1.6065110e+00  -2.0413453e-03  -5.1117221e-01   1.3452644e-02
   1.3452644e-02   1.3776922e-02   1.5117143e-02   8.4764863e-01   1.6065110e+00  -2.0413453e-03   1.4431409e-02
   1.4431409e-02   1.3452644e-02   1.3776922e-02   2.6810081e-01   8.4764863e-01   1.6065110e+00   1.5845567e-02
   1.5845567e-02   1.4431409e-02   1.3452644e-02  -9.2348909e-01   2.6810081e-01   8.4764863e-01   1.6701658e-02
   1.6701658e-02   1.5845567e-02   1.4431409e-02  -7.0499388e-02  -9.2348909e-01   2.6810081e-01   1.6916342e-02
   1.6916342e-02   1.6701658e-02   1.5845567e-02   1.4789135e-01  -7.0499388e-02  -9.2348909e-01   1.7124375e-02
   1.7124375e-02   1.6916342e-02   1.6701658e-02  -5.5709364e-01   1.4789135e-01  -7.0499388e-02   1.7060817e-02
   1.7060817e-02   1.7124375e-02   1.6916342e-02  -3.3670570e-01  -5.5709364e-01   1.4789135e-01   1.6518637e-02
   1.6518637e-02   1.7060817e-02   1.7124375e-02   4.1522746e-01  -3.3670570e-01  -5.5709364e-01   1.6076090e-02
   1.6076090e-02   1.6518637e-02   1.7060817e-02   1.5578135e+00   4.1522746e-01  -3.3670570e-01   1.6717647e-02
   1.6717647e-02   1.6076090e-02   1.6518637e-02  -2.4442989e+00   1.5578135e+00   4.1522746e-01   1.6745573e-02
   1.6745573e-02   1.6717647e-02   1.6076090e-02  -1.0981954e+00  -2.4442989e+00   1.5578135e+00   1.4913464e-02
   1.4913464e-02   1.6745573e-02   1.6717647e-02   1.1226479e+00  -1.0981954e+00  -2.4442989e+00   1.3341686e-02
   1.3341686e-02   1.4913464e-02   1.6745573e-02   5.8166726e-01   1.1226479e+00  -1.0981954e+00   1.2847409e-02
   1.2847409e-02   1.3341686e-02   1.4913464e-02  -2.7135430e-01   5.8166726e-01   1.1226479e+00   1.2561254e-02
   1.2561254e-02   1.2847409e-02   1.3341686e-02   4.1419131e-01  -2.7135430e-01   5.8166726e-01   1.2388297e-02
   1.2388297e-02   1.2561254e-02   1.2847409e-02  -9.7781423e-01   4.1419131e-01  -2.7135430e-01   1.1920306e-02
   1.1920306e-02   1.2388297e-02   1.2561254e-02  -1.0214662e+00  -9.7781423e-01   4.1419131e-01   1.0461780e-02
   1.0461780e-02   1.1920306e-02   1.2388297e-02   3.1768798e-01  -1.0214662e+00  -9.7781423e-01   8.8382409e-03
   8.8382409e-03   1.0461780e-02   1.1920306e-02   1.5161078e+00   3.1768798e-01  -1.0214662e+00   8.4012571e-03
   8.4012571e-03   8.8382409e-03   1.0461780e-02   7.4943245e-01   1.5161078e+00   3.1768798e-01   9.2022708e-03
   9.2022708e-03   8.4012571e-03   8.8382409e-03  -5.0770039e-01   7.4943245e-01   1.5161078e+00   1.0015678e-02
   1.0015678e-02   9.2022708e-03   8.4012571e-03   8.8529945e-01  -5.0770039e-01   7.4943245e-01   1.0940147e-02
   1.0940147e-02   1.0015678e-02   9.2022708e-03  -2.4809355e-01   8.8529945e-01  -5.0770039e-01   1.2064275e-02
   1.2064275e-02   1.0940147e-02   1.0015678e-02  -7.2624900e-01  -2.4809355e-01   8.8529945e-01   1.2524065e-02
   1.2524065e-02   1.2064275e-02   1.0940147e-02  -4.4504030e-01  -7.2624900e-01  -2.4809355e-01   1.2309462e-02
   1.2309462e-02   1.2524065e-02   1.2064275e-02  -6.1291112e-01  -4.4504030e-01  -7.2624900e-01   1.1561577e-02
   1.1561577e-02   1.2309462e-02   1.2524065e-02  -2.0914408e-01  -6.1291112e-01  -4.4504030e-01   1.0481303e-02
   1.0481303e-02   1.1561577e-02   1.2309462e-02   5.6214783e-01  -2.0914408e-01  -6.1291112e-01   9.7335160e-03
   9.7335160e-03   1.0481303e-02   1.1561577e-02  -1.0639229e+00   5.6214783e-01  -2.0914408e-01   8.8020688e-03
   8.8020688e-03   9.7335160e-03   1.0481303e-02   3.5158895e-01  -1.0639229e+00   5.6214783e-01   7.6394437e-03
   7.6394437e-03   8.8020688e-03   9.7335160e-03   1.1329999e+00   3.5158895e-01  -1.0639229e+00   7.4201678e-03
   7.4201678e-03   7.6394437e-03   8.8020688e-03   1.4999425e-01   1.1329999e+00   3.5158895e-01   7.8972868e-03
   7.8972868e-03   7.4201678e-03   7.6394437e-03   7.0314405e-01   1.4999425e-01   1.1329999e+00   8.7734783e-03
   8.7734783e-03   7.8972868e-03   7.4201678e-03  -5.2411585e-02   7.0314405e-01   1.4999425e-01   9.8733517e-03
   9.8733517e-03   8.7734783e-03   7.8972868e-03   2.0184961e+00  -5.2411585e-02   7.0314405e-01   1.1886659e-02
   1.1886659e-02   9.8733517e-03   8.7734783e-03   9.2415940e-01   2.0184961e+00  -5.2411585e-02   1.5163277e-02
   1.5163277e-02   1.1886659e-02   9.8733517e-03  -1.8141147e+00   9.2415940e-01   2.0184961e+00   1.7507308e-02
   1.7507308e-02   1.5163277e-02   1.1886659e-02   3.4973320e-02  -1.8141147e+00   9.2415940e-01   1.8621320e-02
   1.8621320e-02   1.7507308e-02   1.5163277e-02  -1.8078621e+00   3.4973320e-02  -1.8141147e+00   1.8619196e-02
   1.8619196e-02   1.8621320e-02   1.7507308e-02   1.0281925e+00  -1.8078621e+00   3.4973320e-02   1.8219845e-02
   1.8219845e-02   1.8619196e-02   1.8621320e-02   3.9460031e-01   1.0281925e+00  -1.8078621e+00   1.8586307e-02
   1.8586307e-02   1.8219845e-02   1.8619196e-02   6.3940564e-01   3.9460031e-01   1.0281925e+00   1.9426825e-02
   1.9426825e-02   1.8586307e-02   1.8219845e-02   8.7421289e-01   6.3940564e-01   3.9460031e-01   2.0929251e-02
   2.0929251e-02   1.9426825e-02   1.8586307e-02   1.7524017e+00   8.7421289e-01   6.3940564e-01   2.3594525e-02
   2.3594525e-02   2.0929251e-02   1.9426825e-02  -3.2005083e-01   1.7524017e+00   8.7421289e-01   2.6606223e-02
   2.6606223e-02   2.3594525e-02   2.0929251e-02  -1.3741381e-01  -3.2005083e-01   1.7524017e+00   2.8950078e-02
   2.8950078e-02   2.6606223e-02   2.3594525e-02   6.1576963e-01  -1.3741381e-01  -3.2005083e-01   3.1201792e-02
   3.1201792e-02   2.8950078e-02   2.6606223e-02   9.7789407e-01   6.1576963e-01  -1.3741381e-01   3.3946033e-02
   3.3946033e-02   3.1201792e-02   2.8950078e-02  -1.1153477e+00   9.7789407e-01   6.1576963e-01   3.6177655e-02
   3.6177655e-02   3.3946033e-02   3.1201792e-02  -5.5002145e-01  -1.1153477e+00   9.7789407e-01   3.7189406e-02
   3.7189406e-02   3.6177655e-02   3.3946033e-02   3.9884853e-02  -5.5002145e-01  -1.1153477e+00   3.7740366e-02
   3.7740366e-02   3.7189406e-02   3.6177655e-02  -2.4828425e+00   3.9884853e-02  -5.5002145e-01   3.6841000e-02
   3.6841000e-02   3.7740366e-02   3.7189406e-02   1.1586547e+00  -2.4828425e+00   3.9884853e-02   3.5339934e-02
   3.5339934e-02   3.6841000e-02   3.7740366e-02  -1.0262795e+00   1.1586547e+00  -2.4828425e+00   3.4012124e-02
   3.4012124e-02   3.5339934e-02   3.6841000e-02   1.1534870e+00  -1.0262795e+00   1.1586547e+00   3.2889786e-02
   3.2889786e-02   3.4012124e-02   3.5339934e-02  -7.8645661e-01   1.1534870e+00  -1.0262795e+00   3.2027077e-02
   3.2027077e-02   3.2889786e-02   3.4012124e-02   6.3480859e-01  -7.8645661e-01   1.1534870e+00   3.1163022e-02
   3.1163022e-02   3.2027077e-02   3.2889786e-02   8.2040976e-01   6.3480859e-01  -7.8645661e-01   3.1126892e-02
   3.1126892e-02   3.1163022e-02   3.2027077e-02  -1.7602651e-01   8.2040976e-01   6.3480859e-01   3.1375191e-02
   3.1375191e-02   3.1126892e-02   3.1163022e-02   5.6247387e-01  -1.7602651e-01   8.2040976e-01   3.1757290e-02
   3.1757290e-02   3.1375191e-02   3.1126892e-02  -1.2744288e-01   5.6247387e-01  -1.7602651e-01   3.2263999e-02
   3.2263999e-02   3.1757290e-02   3.1375191e-02   5.5417156e-01  -1.2744288e-01   5.6247387e-01   3.2890646e-02
   3.2890646e-02   3.2263999e-02   3.1757290e-02  -1.0973443e+00   5.5417156e-01  -1.2744288e-01   3.3085581e-02
   3.3085581e-02   3.2890646e-02   3.2263999e-02  -7.3130140e-01  -1.0973443e+00   5.5417156e-01   3.2256103e-02
   3.2256103e-02   3.3085581e-02   3.2890646e-02   1.4047319e+00  -7.3130140e-01  -1.0973443e+00   3.1866652e-02
   3.1866652e-02   3.2256103e-02   3.3085581e-02  -6.2021421e-01   1.4047319e+00  -7.3130140e-01   3.1871088e-02
   3.1871088e-02   3.1866652e-02   3.2256103e-02   2.3714877e-01  -6.2021421e-01   1.4047319e+00   3.1643342e-02
   3.1643342e-02   3.1871088e-02   3.1866652e-02  -1.5868470e+00   2.3714877e-01  -6.2021421e-01   3.0676905e-02
   3.0676905e-02   3.1643342e-02   3.1871088e-02  -4.0148481e-01  -1.5868470e+00   2.3714877e-01   2.8771936e-02
   2.8771936e-02   3.0676905e-02   3.1643342e-02  -7.7069227e-01  -4.0148481e-01  -1.5868470e+00   2.6463330e-02
   2.6463330e-02   2.8771936e-02   3.0676905e-02  -2.6268051e-01  -7.7069227e-01  -4.0148481e-01   2.3893272e-02
   2.3893272e-02   2.6463330e-02   2.8771936e-02   9.7648954e-01  -2.6268051e-01  -7.7069227e-01   2.2025891e-02
   2.2025891e-02   2.3893272e-02   2.6463330e-02   9.7781504e-01   9.7648954e-01  -2.6268051e-01   2.1410945e-02
   2.1410945e-02   2.2025891e-02   2.3893272e-02   1.1700211e+00   9.7781504e-01   9.7648954e-01   2.1993358e-02
   2.1993358e-02   2.1410945e-02   2.2025891e-02   1.5931086e-01   1.1700211e+00   9.7781504e-01   2.3175528e-02
   2.3175528e-02   2.1993358e-02   2.1410945e-02   4.9952085e-01   1.5931086e-01   1.1700211e+00   2.4542643e-02
   2.4542643e-02   2.3175528e-02   2.1993358e-02  -1.0553751e+00   4.9952085e-01   1.5931086e-01   2.5409149e-02
   2.5409149e-02   2.4542643e-02   2.3175528e-02  -4.5074320e-01  -1.0553751e+00   4.9952085e-01   2.5365689e-02
   2.5365689e-02   2.5409149e-02   2.4542643e-02   1.2703782e+00  -4.5074320e-01  -1.0553751e+00   2.5759182e-02
   2.5759182e-02   2.5365689e-02   2.5409149e-02   8.9869360e-01   1.2703782e+00  -4.5074320e-01   2.7213556e-02
   2.7213556e-02   2.5759182e-02   2.5365689e-02   4.3870510e-01   8.9869360e-01   1.2703782e+00   2.9152741e-02
   2.9152741e-02   2.7213556e-02   2.5759182e-02  -1.2473443e+00   4.3870510e-01   8.9869360e-01   3.0372071e-02
   3.0372071e-02   2.9152741e-02   2.7213556e-02   3.2466692e-01  -1.2473443e+00   4.3870510e-01   3.0939966e-02
   3.0939966e-02   3.0372071e-02   2.9152741e-02   3.9007041e-01   3.2466692e-01  -1.2473443e+00   3.1777221e-02
   3.1777221e-02   3.0939966e-02   3.0372071e-02  -4.0513832e-01   3.9007041e-01   3.2466692e-01   3.2455351e-02
   3.2455351e-02   3.1777221e-02   3.0939966e-02   2.9231488e-01  -4.0513832e-01   3.9007041e-01   3.2960021e-02
   3.2960021e-02   3.2455351e-02   3.1777221e-02   2.5659102e+00   2.9231488e-01  -4.0513832e-01   3.4885409e-02
   3.4885409e-02   3.2960021e-02   3.2455351e-02  -4.5781564e-01   2.5659102e+00   2.9231488e-01   3.7588623e-02
   3.7588623e-02   3.4885409e-02   3.2960021e-02  -1.6108270e+00  -4.5781564e-01   2.5659102e+00   3.8800328e-02
   3.8800328e-02   3.7588623e-02   3.4885409e-02  -2.6695238e+00  -1.6108270e+00  -4.5781564e-01   3.7553248e-02
   3.7553248e-02   3.8800328e-02   3.7588623e-02  -7.5969665e-01  -2.6695238e+00  -1.6108270e+00   3.4647819e-02
   3.4647819e-02   3.7553248e-02   3.8800328e-02  -6.7472086e-01  -7.5969665e-01  -2.6695238e+00   3.1327628e-02
   3.1327628e-02   3.4647819e-02   3.7553248e-02  -1.1716872e+00  -6.7472086e-01  -7.5969665e-01   2.7433885e-02
   2.7433885e-02   3.1327628e-02   3.4647819e-02   2.0329300e+00  -1.1716872e+00  -6.7472086e-01   2.4512602e-02
   2.4512602e-02   2.7433885e-02   3.1327628e-02   9.6848105e-01   2.0329300e+00  -1.1716872e+00   2.3516441e-02
   2.3516441e-02   2.4512602e-02   2.7433885e-02   6.7029200e-01   9.6848105e-01   2.0329300e+00   2.3498096e-02
   2.3498096e-02   2.3516441e-02   2.4512602e-02   4.2014604e-01   6.7029200e-01   9.6848105e-01   2.4046092e-02
   2.4046092e-02   2.3498096e-02   2.3516441e-02  -2.8727513e+00   4.2014604e-01   6.7029200e-01   2.3196703e-02
   2.3196703e-02   2.4046092e-02   2.3498096e-02   1.6858741e+00  -2.8727513e+00   4.2014604e-01   2.1887537e-02
   2.1887537e-02   2.3196703e-02   2.4046092e-02   2.7924554e-02   1.6858741e+00  -2.8727513e+00   2.1624377e-02
   2.1624377e-02   2.1887537e-02   2.3196703e-02  -9.0203058e-01   2.7924554e-02   1.6858741e+00   2.0928975e-02
   2.0928975e-02   2.1624377e-02   2.1887537e-02  -2.0532575e+00  -9.0203058e-01   2.7924554e-02   1.8767562e-02
   1.8767562e-02   2.0928975e-02   2.1624377e-02   8.9086298e-02  -2.0532575e+00  -9.0203058e-01   1.5892179e-02
   1.5892179e-02   1.8767562e-02   2.0928975e-02   2.0870991e+00   8.9086298e-02  -2.0532575e+00   1.4566606e-02
   1.4566606e-02   1.5892179e-02   1.8767562e-02   3.6511846e-01   2.0870991e+00   8.9086298e-02   1.4695700e-02
   1.4695700e-02   1.4566606e-02   1.5892179e-02   8.4610553e-01   3.6511846e-01   2.0870991e+00   1.5469437e-02
   1.5469437e-02   1.4695700e-02   1.4566606e-02  -1.8453766e-01   8.4610553e-01   3.6511846e-01   1.6496952e-02
   1.6496952e-02   1.5469437e-02   1.4695700e-02   1.0307144e+00  -1.8453766e-01   8.4610553e-01   1.7865739e-02
   1.7865739e-02   1.6496952e-02   1.5469437e-02  -1.5276227e+00   1.0307144e+00  -1.8453766e-01   1.8780126e-02
   1.8780126e-02   1.7865739e-02   1.6496952e-02   9.6493896e-01  -1.5276227e+00   1.0307144e+00   1.9321413e-02
   1.9321413e-02   1.8780126e-02   1.7865739e-02   5.2616250e-01   9.6493896e-01  -1.5276227e+00   2.0574887e-02
   2.0574887e-02   1.9321413e-02   1.8780126e-02  -1.8445412e-01   5.2616250e-01   9.6493896e-01   2.1840972e-02
   2.1840972e-02   2.0574887e-02   1.9321413e-02   1.9878283e-01  -1.8445412e-01   5.2616250e-01   2.2956078e-02
   2.2956078e-02   2.1840972e-02   2.0574887e-02   1.5904268e+00   1.9878283e-01  -1.8445412e-01   2.4876666e-02
   2.4876666e-02   2.2956078e-02   2.1840972e-02   3.2191640e-02   1.5904268e+00   1.9878283e-01   2.7371456e-02
   2.7371456e-02   2.4876666e-02   2.2956078e-02   8.8916367e-01   3.2191640e-02   1.5904268e+00   3.0021658e-02
   3.0021658e-02   2.7371456e-02   2.4876666e-02  -1.2991525e+00   8.8916367e-01   3.2191640e-02   3.2067014e-02
   3.2067014e-02   3.0021658e-02   2.7371456e-02   1.1825731e+00  -1.2991525e+00   8.8916367e-01   3.3788676e-02
   3.3788676e-02   3.2067014e-02   3.0021658e-02   1.8174717e+00   1.1825731e+00  -1.2991525e+00   3.6831616e-02
   3.6831616e-02   3.3788676e-02   3.2067014e-02  -5.8430213e-01   1.8174717e+00   1.1825731e+00   4.0057544e-02
   4.0057544e-02   3.6831616e-02   3.3788676e-02  -1.0106738e+00  -5.8430213e-01   1.8174717e+00   4.1978489e-02
   4.1978489e-02   4.0057544e-02   3.6831616e-02  -9.6049831e-01  -1.0106738e+00  -5.8430213e-01   4.2565838e-02
   4.2565838e-02   4.1978489e-02   4.0057544e-02   6.9115958e-01  -9.6049831e-01  -1.0106738e+00   4.2899043e-02
   4.2899043e-02   4.2565838e-02   4.1978489e-02  -7.5861821e-01   6.9115958e-01  -9.6049831e-01   4.3079189e-02
   4.3079189e-02   4.2899043e-02   4.2565838e-02  -9.6971733e-02  -7.5861821e-01   6.9115958e-01   4.2739321e-02
   4.2739321e-02   4.3079189e-02   4.2899043e-02  -1.4069490e+00  -9.6971733e-02  -7.5861821e-01   4.1585397e-02
   4.1585397e-02   4.2739321e-02   4.3079189e-02   1.0308125e+00  -1.4069490e+00  -9.6971733e-02   4.0360794e-02
   4.0360794e-02   4.1585397e-02   4.2739321e-02  -7.5987440e-01   1.0308125e+00  -1.4069490e+00   3.9366982e-02
   3.9366982e-02   4.0360794e-02   4.1585397e-02   8.7412723e-01  -7.5987440e-01   1.0308125e+00   3.8537065e-02
   3.8537065e-02   3.9366982e-02   4.0360794e-02   7.6112700e-01   8.7412723e-01  -7.5987440e-01   3.8627892e-02
   3.8627892e-02   3.8537065e-02   3.9366982e-02  -1.6592345e-01   7.6112700e-01   8.7412723e-01   3.8968087e-02
   3.8968087e-02   3.8627892e-02   3.8537065e-02   3.0090744e-01  -1.6592345e-01   7.6112700e-01   3.9301262e-02
   3.9301262e-02   3.8968087e-02   3.8627892e-02  -3.2246733e-01   3.0090744e-01  -1.6592345e-01   3.9533079e-02
   3.9533079e-02   3.9301262e-02   3.8968087e-02  -3.6841128e-01  -3.2246733e-01   3.0090744e-01   3.9333321e-02
   3.9333321e-02   3.9533079e-02   3.9301262e-02   1.1478953e+00  -3.6841128e-01  -3.2246733e-01   3.9546314e-02
   3.9546314e-02   3.9333321e-02   3.9533079e-02   4.1430260e-02   1.1478953e+00  -3.6841128e-01   4.0302182e-02
   4.0302182e-02   3.9546314e-02   3.9333321e-02  -1.0980497e+00   4.1430260e-02   1.1478953e+00   4.0354593e-02
   4.0354593e-02   4.0302182e-02   3.9546314e-02   1.5667237e+00  -1.0980497e+00   4.1430260e-02   4.0637508e-02
   4.0637508e-02   4.0354593e-02   4.0302182e-02  -1.0484234e+00   1.5667237e+00  -1.0980497e+00   4.1084063e-02
   4.1084063e-02   4.0637508e-02   4.0354593e-02   4.2272368e-01  -1.0484234e+00   1.5667237e+00   4.1123077e-02
   4.1123077e-02   4.1084063e-02   4.0637508e-02  -8.4441438e-01   4.2272368e-01  -1.0484234e+00   4.0881342e-02
   4.0881342e-02   4.1123077e-02   4.1084063e-02  -3.1162976e-01  -8.4441438e-01   4.2272368e-01   4.0033638e-02
   4.0033638e-02   4.0881342e-02   4.1123077e-02   3.9781048e-01  -3.1162976e-01  -8.4441438e-01   3.9312666e-02
   3.9312666e-02   4.0033638e-02   4.0881342e-02   1.0497860e+00   3.9781048e-01  -3.1162976e-01   3.9416311e-02
   3.9416311e-02   3.9312666e-02   4.0033638e-02  -3.4079556e-01   1.0497860e+00   3.9781048e-01   3.9828360e-02
   3.9828360e-02   3.9416311e-02   3.9312666e-02   3.3629700e-01  -3.4079556e-01   1.0497860e+00   4.0160110e-02
   4.0160110e-02   3.9828360e-02   3.9416311e-02  -2.2136078e-01   3.3629700e-01  -3.4079556e-01   4.0469140e-02
   4.0469140e-02   4.0160110e-02   3.9828360e-02   1.6649494e-02  -2.2136078e-01   3.3629700e-01   4.0600321e-02
   4.0600321e-02   4.0469140e-02   4.0160110e-02  -1.1923612e+00   1.6649494e-02  -2.2136078e-01   4.0051455e-02
   4.0051455e-02   4.0600321e-02   4.0469140e-02  -1.3164630e-01  -1.1923612e+00   1.6649494e-02   3.8861472e-02
   3.8861472e-02   4.0051455e-02   4.0600321e-02   1.4875243e+00  -1.3164630e-01  -1.1923612e+00   3.8525008e-02
   3.8525008e-02   3.8861472e-02   4.0051455e-02  -8.3682123e-01   1.4875243e+00  -1.3164630e-01   3.8518135e-02
   3.8518135e-02   3.8525008e-02   3.8861472e-02  -1.3009819e+00  -8.3682123e-01   1.4875243e+00   3.7362754e-02
   3.7362754e-02   3.8518135e-02   3.8525008e-02   1.5741319e+00  -1.3009819e+00  -8.3682123e-01   3.6510910e-02
   3.6510910e-02   3.7362754e-02   3.8518135e-02   1.1660400e+00   1.5741319e+00  -1.3009819e+00   3.7177726e-02
   3.7177726e-02   3.6510910e-02   3.7362754e-02   7.8642969e-01   1.1660400e+00   1.5741319e+00   3.8755179e-02
   3.8755179e-02   3.7177726e-02   3.6510910e-02  -1.4616388e+00   7.8642969e-01   1.1660400e+00   3.9725452e-02
   3.9725452e-02   3.8755179e-02   3.7177726e-02   1.5544659e+00  -1.4616388e+00   7.8642969e-01   4.0628544e-02
   4.0628544e-02   3.9725452e-02   3.8755179e-02  -5.9753538e-01   1.5544659e+00  -1.4616388e+00   4.1861058e-02
   4.1861058e-02   4.0628544e-02   3.9725452e-02  -1.2105679e+00  -5.9753538e-01   1.5544659e+00   4.1949734e-02
   4.1949734e-02   4.1861058e-02   4.0628544e-02  -7.0266880e-01  -1.2105679e+00  -5.9753538e-01   4.0999898e-02
   4.0999898e-02   4.1949734e-02   4.1861058e-02   3.5642939e-01  -7.0266880e-01  -1.2105679e+00   3.9974251e-02
   3.9974251e-02   4.0999898e-02   4.1949734e-02   6.5263567e-01   3.5642939e-01  -7.0266880e-01   3.9585816e-02
   3.9585816e-02   3.9974251e-02   4.0999898e-02   2.1567116e-01   6.5263567e-01   3.5642939e-01   3.9672098e-02
   3.9672098e-02   3.9585816e-02   3.9974251e-02  -2.6389619e-01   2.1567116e-01   6.5263567e-01   3.9692480e-02
   3.9692480e-02   3.9672098e-02   3.9585816e-02   1.8024402e+00  -2.6389619e-01   2.1567116e-01   4.0516130e-02
   4.0516130e-02   3.9692480e-02   3.9672098e-02  -6.4298417e-01   1.8024402e+00  -2.6389619e-01   4.1785822e-02
   4.1785822e-02   4.0516130e-02   3.9692480e-02   1.0955505e-01  -6.4298417e-01   1.8024402e+00   4.2593781e-02
   4.2593781e-02   4.1785822e-02   4.0516130e-02  -7.1903770e-01   1.0955505e-01  -6.4298417e-01   4.2938610e-02
   4.2938610e-02   4.2593781e-02   4.1785822e-02   4.2062757e-01  -7.1903770e-01   1.0955505e-01   4.3065399e-02
   4.3065399e-02   4.2938610e-02   4.2593781e-02  -1.9311337e+00   4.2062757e-01  -7.1903770e-01   4.2326538e-02
   4.2326538e-02   4.3065399e-02   4.2938610e-02   6.6029978e-01  -1.9311337e+00   4.2062757e-01   4.1020143e-02
   4.1020143e-02   4.2326538e-02   4.3065399e-02  -1.1025096e+00   6.6029978e-01  -1.9311337e+00   3.9604705e-02
   3.9604705e-02   4.1020143e-02   4.2326538e-02  -1.0297064e-01  -1.1025096e+00   6.6029978e-01   3.7732584e-02
   3.7732584e-02   3.9604705e-02   4.1020143e-02  -1.0598015e+00  -1.0297064e-01  -1.1025096e+00   3.5467169e-02
   3.5467169e-02   3.7732584e-02   3.9604705e-02  -1.2385659e+00  -1.0598015e+00  -1.0297064e-01   3.2281154e-02
